qid	P166	qal585	S854
Q2766870	P166	Q7286513	P585	+1987-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q12434032	P166	Q7286513	P585	+1987-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7387476	P166	Q7286513	P585	+1987-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q16106787	P166	Q7286513	P585	+1987-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q93571728	P166	Q7286513	P585	+1987-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q557185	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q3521068	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q3595865	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q3520942	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q15716866	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q5628362	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7228864	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q15718510	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q16092616	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7117564	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q7273971	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q15673796	P166	Q7286513	P585	+1988-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q113866416	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q20675717	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q13159219	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q2731944	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q3536870	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
Q6712641	P166	Q7286513	P585	+1989-11-01T00:00:00Z/11	S854	https://en.wikipedia.org/wiki/List_of_Rajyotsava_Award_recipients_%281981%E2%80%931990%29
